イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
FB077	65	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労48.6、公平感欠損40.7、情報過敏25.4	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
FB077	65	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労48.6、公平感欠損40.7、情報過敏25.4	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE065	65	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選、即戦力中途は監査/省電力運用/BCP中心 / 北関東精密加工株式会社: 新卒は最小枠維持。中途は保全/品質/自動化に絞る / 首都圏業務支援株式会社: 新卒は小規模維持。危機対応・監査の中途を優先	未来通信システム株式会社: 採用は狭まるが、統制/信頼系スキルの入口は増える / 北関東精密加工株式会社: 採用枠は狭いが育成は継続。不安は面談で緩和 / 首都圏業務支援株式会社: 少数採用でも実務重視で成長機会は増えるが競争は強い 現役側には 未来通信システム株式会社: 省計算・統制・危機対応への再訓練圧力、職務転換は加速 / 北関東精密加工株式会社: 配置転換と保全再教育が増え負荷。雇用は守られやすい / 首都圏業務支援株式会社: 監査・折衝職は残るが単純業務は縮小し再配置が進む
PL064_01	65	政策探索	コールバックSLAの公平キュー化＋基準公開	0.62	対象外反発予備軍＋境界層（非正規/小規模事業者/デジタル弱者）	たらい回し感↓ 公平感↑ 制度信頼↑ 政策疲労↓	LLM政策探索/通常政策のみ	日本	副作用圧が最大で、説明増・運用変更が不公平感と疲労を増幅しやすい局面。	助けを求めても結局順番も理由も分からず、SNSでは不公平だと拡散している。
PL064_02	65	政策探索	発信の週次一括（例外のみ即時）＋1枚要約の固定運用	0.50	注意層全体＋勤労中間層＋情報弱者（切り取り不安・通知疲労）	情報過多↓ SNS不安増幅↓ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	副作用圧が最大で、説明増・運用変更が不公平感と疲労を増幅しやすい局面。	通知も訂正も多すぎて、何を信じればいいか分からず不安だけが残る。
FB078	66	社会反応	生活防衛シフト	0.32	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労42.8、公平感欠損35.7、生活防衛21.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB078	66	社会反応	生活防衛シフト	0.32	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労42.8、公平感欠損35.7、生活防衛21.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE066	66	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、危機対応と統制運用の中途を厚く / 北関東精密加工株式会社: 新卒は最小枠維持。中途は保全/品質/自動化に絞る / 首都圏業務支援株式会社: 新卒は小規模維持。危機対応・監査・CS中途を優先	未来通信システム株式会社: 採用選別不安が増すが、危機対応スキルで差が付く / 北関東精密加工株式会社: 不安増幅で離職/回避が増えるため、対話と成長可視化が効く / 首都圏業務支援株式会社: 炎上対応スキルは付くが、定常OJTが薄く疲弊リスク増 現役側には 未来通信システム株式会社: 慢性不安下で負荷増、統制運用・監査の需要は伸びる / 北関東精密加工株式会社: 不安疲労で生産性低下。AI補助と現場安全手順が下支え / 首都圏業務支援株式会社: 監査・説明責任が増え、業務負荷と心理負担が慢性化
PL065_01	66	政策探索	公平キューの運用監査＋週次実績公開	0.52	対象外反発予備軍＋境界層＋注意層（不公平疑念・炎上予備群）	公平感↑ 制度信頼↑ SNS不安増幅↓ 政策疲労↓	LLM政策探索/通常政策のみ	日本	副作用圧が最大化し、境界層の公平感欠損と通知疲労が同時に制度不信を増幅。	同じ手続きをしても住む場所で結果が違う気がして、将来の見通しが立たない。
PL065_02	66	政策探索	自治体間の運用品質差を吸収する「標準手順＋例外テンプレ」	0.48	自治体窓口＋情報弱者＋勤労中間層（やり直し・たらい回し被害層）	手続き疲れ↓ たらい回し感↓ 公平感↑ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	副作用圧が最大化し、境界層の公平感欠損と通知疲労が同時に制度不信を増幅。	役所に行く回数や説明の違いが地域で変わるなら、生活設計はもっと不安定になる。
PL066_01	66	政策探索	新規打ち手の一時停止＋発信の棚卸し	0.48	注意層全体＋勤労中間層＋情報弱者（通知疲労・切り取り不安）	情報過多↓ SNS不安増幅↓ 政策疲労↓ 制度信頼↑	LLM政策探索/通常政策のみ	日本	副作用圧が極端に高く、発信・運用差が不信と政策疲労を増幅している。	毎週ルールが変わる気がして、追うほど不安で疲れる。
WE056	66	世界イベント	地政学SNS不安拡散の高止まり	0.71	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)	ステップ66: SNS不安増幅が82.7。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は22.9。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE057	66	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ66: SNS不安増幅が82.7。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は22.9。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB079	67	社会反応	生活防衛シフト	0.34	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労45.7、公平感欠損37.4、生活防衛22.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB079	67	社会反応	生活防衛シフト	0.34	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労45.7、公平感欠損37.4、生活防衛22.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE067	67	組織判断	企業・組織の採用育成判断	0.38	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小枠維持。監査・危機CSの中途偏重を継続 / 未来通信システム株式会社: 新卒は厳選継続、公共/統制運用の中途を優先 / 北関東精密加工株式会社: 新卒最小枠維持。中途は保全/品質/調達に絞る	首都圏業務支援株式会社: 新卒枠が狭く不安増。AI運用経験の早期獲得が鍵に / 未来通信システム株式会社: 門戸は狭いが基盤/統制人材は早期成長機会 / 北関東精密加工株式会社: 採用枠は細いが育成は明確化。現場AIで成長機会は残る 現役側には 首都圏業務支援株式会社: 監査・説明責任が増え負荷上昇。再配置で職種転換が進む / 未来通信システム株式会社: 省計算・統制運用へ再学習圧力、職務再編が進む / 北関東精密加工株式会社: 省力化で役割再編。保全・改善へ再配置が増え負荷は一時上振れ
PL066_02	67	政策探索	週次実績公開の誤読防止（ランキング禁止＋要点3つ固定）	0.52	対象外反発予備軍＋境界層＋注意層（不公平疑念・炎上予備群）	公平感↑ 制度信頼↑ SNS不安増幅↓ 政策疲労↓	LLM政策探索/通常政策のみ	日本	副作用圧が極端に高く、発信・運用差が不信と政策疲労を増幅している。	数字が出ても意味が分からず、結局『不公平』だけが拡散してしまう。
FB080	68	社会反応	生活防衛シフト	0.32	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労47.1、公平感欠損39.2、情報過敏24.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB080	68	社会反応	生活防衛シフト	0.32	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労47.1、公平感欠損39.2、情報過敏24.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE068	68	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、治安/統制運用の中途を優先 / 北関東精密加工株式会社: 新卒最小枠維持。中途は保全/品質/省エネに集中 / 首都圏業務支援株式会社: 新卒は最小維持。炎上対応・監査の中途を厚く	未来通信システム株式会社: 採用厳選で不安増、公共系スキル志向が強まる / 北関東精密加工株式会社: 採用枠は細るが技能×AIの成長線が見える / 首都圏業務支援株式会社: 新卒枠は細いが、実務でAI検証経験を得やすい 現役側には 未来通信システム株式会社: 統制/説明責任業務が増え、再学習と負荷が上昇 / 北関東精密加工株式会社: 再配置と技能認定が負担。雇用安定は維持寄り / 首都圏業務支援株式会社: 炎上耐性と監査実務の負荷増、再学習圧が上がる
